product_a_id,product_b_id,score,decision,name_a,name_b,brand_a,brand_b,retailer_a,retailer_b,price_a,price_b,dimension_a,dimension_b,explanation
3831,4199,0.7252,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W100),mary kay,mary kay,amazon_br,amazon_br,6390,7500,30ml,30ml,"brand_match:mary kay; title_high:0.94; model_match:3d,w100; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
3519,3827,0.7249,review,Catharine Hill - Lápis Delineador de Olhos - Textura Macia,Catharine Hill - Lápis Delineador de Olhos - Textura Macia,catharine hill,catharine hill,amazon_br,amazon_br,2789,1989,,,brand_match:catharine hill; title_high:1.00; model_match:del1044; size_match:4g; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
2701,3804,0.7247,review,Base Time Wise 3D Beige W160,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),mary kay,mary kay,amazon_br,amazon_br,7400,7990,,30ml,brand_match:mary kay; model_match:3d; size_ambiguous; shade_match:bege; pack_missing_one_side; category_exact; price_close
106,1238,0.7246,review,Kit 08 Toalhas de Rosto Dubai Com Barras Douradas 45x70cm 100% Algodão (Azul Escuro),Kit 07 Toalhas de Rosto Dubai 100% Algodão 330g/m² 45x70cm Barras Douradas Alta Absorção (Sortido),"toalha show, toalha show","toalha show, toalha show",amazon_br,amazon_br,6990,6390,,330g,brand_match:toalha show toalha show; title_medium:0.87; model_match:70c; size_ambiguous; pack_match:35; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3804,3914,0.7245,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base Time Wise 3D Beige C120,mary kay,mary kay,amazon_br,amazon_br,7990,7500,30ml,,brand_match:mary kay; model_match:3d; size_ambiguous; shade_match:bege; pack_missing_one_side; category_exact; price_close
1741,1742,0.7239,review,Buddemeyer Jogo de Toalhas Florentina Banho Azul 4 peças,Buddemeyer Jogo de toalhas Florentina Banho Amarelo 4 peças,buddemeyer,buddemeyer,amazon_br,amazon_br,22990,14990,,,brand_match:buddemeyer; title_high:0.95; model_match:f42185200031120423; pack_match:4; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size; penalty:clearly_incompatible_variant
1048,1969,0.7237,review,"Escova Secadora Mondial, Grey Rose Keratin, 110V - ES-11","MONDIAL Escova Secadora Keratin, Bivolt, 1200W, Grafite/Golden Rose - ES-11-BI",mondial,mondial,amazon_br,amazon_br,20990,12302,,,brand_match:mondial; title_medium:0.89; model_match:1200w; color_match:rose; shade_match:grafite; pack_match:11; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size
3831,3834,0.7237,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),mary kay,mary kay,amazon_br,amazon_br,6390,7500,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
172,3978,0.7237,review,Base Time Wise 3D Ivory N160,Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),mary kay,mary kay,amazon_br,amazon_br,6984,7500,,30ml,brand_match:mary kay; model_match:3d; size_ambiguous; shade_match:ivory; pack_missing_one_side; category_exact; price_close
3329,3978,0.7236,review,Base Time Wise 3D Ivory N140,Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),mary kay,mary kay,amazon_br,amazon_br,7500,7500,,30ml,brand_match:mary kay; model_match:3d; size_ambiguous; shade_match:ivory; pack_missing_one_side; category_exact; price_close
3323,3978,0.7234,review,Base Time Wise 3D Ivory C110,Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),mary kay,mary kay,amazon_br,amazon_br,7500,7500,,30ml,brand_match:mary kay; model_match:3d; size_ambiguous; shade_match:ivory; pack_missing_one_side; category_exact; price_close
3472,4119,0.7228,review,Contém 1g Delineador Líquido Para Olhos (Liquid Liner) Quase Preto - Submerso 3Ml,Contém 1g Delineador Líquido Para Olhos Glitter (Liquid Liner) - Interestelar 3ml,contém 1 g,contém 1 g,amazon_br,amazon_br,5028,3790,3ml,3ml,brand_match:contem 1 g; title_medium:0.84; model_match:3d; size_ambiguous; pack_match:4; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2638,4199,0.7227,review,Base Time Wise 3D Beige W180,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W100),mary kay,mary kay,amazon_br,amazon_br,7000,7500,,30ml,brand_match:mary kay; model_match:3d; size_ambiguous; shade_match:da; pack_missing_one_side; category_exact; price_close
2927,3642,0.7226,review,VULT MEGA BASE COR V270 26ML,VULT MEGA BASE COR V150 26ML,vult,vult,amazon_br,amazon_br,1889,2977,26ml,26ml,brand_match:vult; title_high:0.93; model_match:5hse; size_ambiguous; pack_missing_one_side; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1259,1260,0.7221,review,Toalha de Rosto 100% Algodão 045x075 cm Teka Comfort,Toalha de Rosto 100% Algodão 045x075 cm Teka Comfort,teka,teka,amazon_br,amazon_br,1959,1998,,,"brand_match:teka; title_high:1.00; model_match:045x075,110oc,60oc; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant"
2885,2927,0.7221,review,VULT MEGA BASE COR V180 26ML,VULT MEGA BASE COR V270 26ML,vult,vult,amazon_br,amazon_br,2690,1889,26ml,26ml,brand_match:vult; title_high:0.93; model_match:5hse; size_ambiguous; pack_missing_one_side; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1774,1775,0.722,review,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Papi Soft C/Capuz Bord 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,6450,4408,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90c,90cm; size_match:75000ml; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant"
1218,1782,0.722,review,"Kit Toalhas De Rosto, 3 Pe�as, Medalh�o, Corttex, Algod�o, Jacquard, Alta Absor��o, 450g/m� - Altihaus (Rosa)","Kit Jogo Toalhas Banho e Rosto, 2 Pe�as, Medalh�o, Corttex, Algod�o, Jacquard, Alta Absor��o, 450g/m� - Altihaus (Marinho/Marinho)",altihaus,altihaus,amazon_br,amazon_br,9900,7190,450g,450g,"brand_match:altihaus; title_high:0.94; model_match:50cm,70cm; size_ambiguous; shade_match:ttex; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
1748,1775,0.7217,review,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Papi Soft C/Capuz Bord 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,6176,4408,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90c,90cm; size_match:75000ml; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant"
1224,1232,0.7217,review,Toalha de Rosto 100% Algodão Teka Solare,Toalha de Rosto 100% Algodão Teka Solare Murano,teka,teka,amazon_br,amazon_br,2616,2616,,,"brand_match:teka; title_high:1.00; model_match:110oc,60oc,80c; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant"
3518,3978,0.7215,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W180),Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),mary kay,mary kay,amazon_br,amazon_br,7484,7500,30ml,30ml,brand_match:mary kay; title_high:0.91; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3978,4199,0.7215,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W100),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_high:0.91; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2712,3023,0.7215,review,Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Black!,"BT VELVET/2X1 PRIMER/SOMBRA LÍQUIDA CAPPUCCINO!, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,5990,6590,,,brand_match:bruna tavares; title_high:0.94; model_match:2x1; size_match:49g; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
3240,3920,0.7215,review,Lápis De Sobrancelha 2X1 Dark Mood HB5213 Ruby Rose,Lápis De Sobrancelha 2X1 Light Mood HB5181 Ruby Rose,ruby rose,ruby rose,amazon_br,amazon_br,1934,2090,,,brand_match:ruby rose; title_medium:0.87; model_match:2x1; size_match:20g; color_match:rose; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
2701,3065,0.7211,review,Base Time Wise 3D Beige W160,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W160),mary kay,mary kay,amazon_br,amazon_br,7400,7990,,30ml,"brand_match:mary kay; title_medium:0.78; model_match:3d,w160; size_ambiguous; category_exact; price_close; penalty:clearly_incompatible_variant"
1665,1676,0.721,review,Marco Boni Esponja De Nylon Para Banho 30 Gr 6023 Cores Sortidas 1 Unidade,"Pack Esponja Para Banho Nylon 30 Gr, 8387, Marco Boni, Cores Sortidas, 2 Unidades, Marco Boni",florence,florence,amazon_br,amazon_br,,,30gr,30gr,brand_match:florence; title_high:0.90; model_match:30gr; shade_match:es; pack_missing_one_side; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size
1974,2023,0.7205,review,GA.MA ITALY Secador de Cabelo Gama Lichia Ceramic Ion 2100W 127V,GA.MA Italy Secador Gama Eleganza Plus Ceramic Ion - 2100W - 220V Nac,ga.ma italy professional,ga.ma italy professional,amazon_br,amazon_br,15190,14300,,,"brand_match:ga ma italy professional; title_medium:0.79; model_match:100w,2100w; size_match:641g; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
2444,4041,0.7204,review,Melu Pó Facial Compacto RR8531 C10,Pó Facial Compacto Melu RR8536 E160 RubyRose,ruby rose,ruby rose,amazon_br,amazon_br,1473,1913,,,brand_match:ruby rose; title_medium:0.82; model_match:rr853; size_ambiguous; color_match:rose; shade_match:colorido; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3978,4035,0.7203,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W120),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1299,1312,0.7196,review,Toalha de Rosto 100% Algodão Teka Nice Hibiscos,"Toalha de Rosto 100% Algodão Fio Binado,Teka Âmbar Organic.",teka,teka,amazon_br,amazon_br,1989,3461,,,"brand_match:teka; title_medium:0.82; model_match:110oc,60oc; size_match:45000ml; pack_match:45; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
3978,4012,0.7195,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W110),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
82,2740,0.7195,review,SIRGAWAIN Sos Lábios Lip Balm Vitaminado 3 5Gr Top Beauty Top Beauty,Top Beauty Sos Lábios Esfoliante Labial 3 5Gr Top Beauty,top beauty,top beauty,amazon_br,amazon_br,2181,455,5gr,5gr,brand_match:top beauty; title_medium:0.75; model_match:5gr; size_missing_one_side; color_match:branco; shade_match:branco; pack_missing_one_side
1723,1742,0.7192,review,Buddemeyer Jogo de Toalhas Dalia Extra Soft Banho Rosa 4 peças,Buddemeyer Jogo de toalhas Florentina Banho Amarelo 4 peças,buddemeyer,buddemeyer,amazon_br,amazon_br,14100,14990,,,brand_match:buddemeyer; title_medium:0.81; model_match:135c; size_match:70000ml; pack_match:4; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1016,1065,0.7191,review,"Escova Secadora, Mondial, Preto/Golden Rose, 1200W, 110V - ES-14","Escova Secadora Argan, Mondial, Preto/Golden Rose, 1200W, Bivolt - ES-14-BI",mondial,mondial,amazon_br,amazon_br,17000,17535,,,"brand_match:mondial; title_high:0.95; model_match:1200w,200w; color_match:black; shade_match:preto; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size; penalty:clearly_incompatible_variant"
3804,4035,0.7189,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W120),mary kay,mary kay,amazon_br,amazon_br,7990,7500,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2958,3673,0.7189,review,Rk By Kiss 3D Paleta Contour Artist Pó Médium Dark,Ruby Kisses 3D Paleta Contour Artist Pó Rk By Kiss Light Médium,ruby kisses,ruby kisses,amazon_br,amazon_br,6834,4390,,,brand_match:ruby kisses; title_high:0.95; model_match:3d; size_ambiguous; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
925,930,0.7187,review,Escova Secadora Britânia BEC02PR Bivolt 4 em 1 1300W,Escova Secadora Britânia Soft 4 em 1 1300W BEC07R Bivolt,britânia,britânia,amazon_br,amazon_br,8009,8990,,,brand_match:britania; title_high:0.93; model_match:1300w; size_missing_one_side; shade_match:rosa; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
1339,1945,0.7187,review,"Neutrogena Hidratante Corporal Body Care Intensive Hidrata & Suaviza, 400ml","Neutrogena Hidratante Corporal Body Care Hidrata&Repara, 400ml",neutrogena,neutrogena,amazon_br,amazon_br,2199,2649,400ml,400ml,brand_match:neutrogena; title_high:0.94; model_missing_one_side; size_ambiguous; shade_match:poral; pack_match:8
3908,4035,0.7185,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W120),mary kay,mary kay,amazon_br,amazon_br,7090,7500,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3259,2963,0.7185,review,Corretivo Líquido Cover Up MMC03 - MM 1800-3 - Mari Maria,Corretivo Líquido Cover Up MMC06 - MM 1800-6 - Mari Maria,Mari Maria Makeup,mari maria makeup,amazon_br,amazon_br,4990,6190,,,brand_match:mari maria makeup; title_high:0.96; model_missing_one_side; size_missing_one_side; shade_match:retivo; pack_missing_one_side; category_exact
3259,3254,0.7185,review,Corretivo Líquido Cover Up MMC03 - MM 1800-3 - Mari Maria,Corretivo Líquido Cover Up MMC01 - MM 1800-1 - Mari Maria,Mari Maria Makeup,mari maria makeup,amazon_br,amazon_br,4990,4175,,,brand_match:mari maria makeup; title_high:0.96; model_missing_one_side; size_missing_one_side; shade_match:retivo; pack_missing_one_side; category_exact
3023,4147,0.718,review,"BT VELVET/2X1 PRIMER/SOMBRA LÍQUIDA CAPPUCCINO!, Bruna Tavares","BT VELVET/2X1 PRIMER/SOMBRA LÍQUIDA PALE!, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,6590,5990,,,brand_match:bruna tavares; title_high:0.95; model_match:2x1; size_match:49g; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
965,1001,0.7173,review,"MONDIAL Escova Secadora By Juliette, Azul/Rosa, 1200W, Bivolt - ES-JU-03",MONDIAL Escova Secadora Mondial Golden Rose 1200W Bivolt - Es-Ju-01,mondial,mondial,amazon_br,amazon_br,14900,16799,,,"brand_match:mondial; title_medium:0.85; model_match:1200w,127v,220v; size_match:550g; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant"
3804,4012,0.7173,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W110),mary kay,mary kay,amazon_br,amazon_br,7990,7500,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3908,4012,0.7172,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W110),mary kay,mary kay,amazon_br,amazon_br,7090,7500,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
989,1008,0.7172,review,"MONDIAL Escova Secadora, Verde, 1200W, Bivolt - ES-JU-02","Escova Secadora, Mondial, Golden Rose, 1200W, Bivolt - ES-02-BI",mondial,mondial,amazon_br,amazon_br,15990,11305,,,"brand_match:mondial; title_high:0.90; model_match:1200w,127v,220v; size_match:550g; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant"
3978,4039,0.7168,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N190),mary kay,mary kay,amazon_br,amazon_br,7500,7000,30ml,30ml,brand_match:mary kay; title_medium:0.89; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3147,4196,0.7166,review,"Batom Matte Dry Lip Top Beauty 3, 5Gr Cor 02, Top Beauty","Batom Tradicional Top Beauty 3, 5Gr Cor 17, Top Beauty",top beauty,top beauty,amazon_br,amazon_br,1170,1170,5gr,5gr,brand_match:top beauty; title_medium:0.78; model_match:5gr; size_match:25g; pack_match:9; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1298,1301,0.7163,review,Karsten Toalha De Rosto Magna - Branco 48 x 80 Q,KARSTEN - Toalha - ROSTO LUMINA,karsten,karsten,amazon_br,amazon_br,3300,3584,,,brand_match:karsten; title_medium:0.85; model_match:60oc; size_ambiguous; pack_match:48; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2638,3518,0.7163,review,Base Time Wise 3D Beige W180,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W180),mary kay,mary kay,amazon_br,amazon_br,7000,7484,,30ml,"brand_match:mary kay; title_medium:0.78; model_match:3d,w180; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant"
172,3914,0.7161,review,Base Time Wise 3D Ivory N160,Base Time Wise 3D Beige C120,mary kay,mary kay,amazon_br,amazon_br,6984,7500,,,brand_match:mary kay; title_medium:0.79; model_match:3d; size_match:40g; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
1696,1708,0.716,review,Sais De Banho E Espuma Para Banheira Hidro Relaxante Alecrim,Sais De Banho e Espuma para Banheira Hidro Relaxante Lavanda,bagnare cosméticos,bagnare cosméticos,amazon_br,amazon_br,7850,5995,,,"brand_match:bagnare cosmeticos; title_high:0.93; model_match:1o,2o,3o; size_ambiguous; pack_missing_one_side; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
3834,3978,0.7159,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),Base liquida matte Timewise® 3D Mary kay - 30ml (Ivory W130),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_medium:0.89; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1216,1301,0.7156,review,Karsten Toalha De Rosto Hera - Branco 48 x 80 Q,KARSTEN - Toalha - ROSTO LUMINA,karsten,karsten,amazon_br,amazon_br,3418,3584,,,brand_match:karsten; title_medium:0.85; model_match:60oc; size_ambiguous; pack_match:48; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3518,4199,0.7153,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W180),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W100),mary kay,mary kay,amazon_br,amazon_br,7484,7500,30ml,30ml,brand_match:mary kay; title_high:0.98; model_match:3d; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
172,3720,0.7151,review,Base Time Wise 3D Ivory N160,Base Time Wise 3D Beige N200,mary kay,mary kay,amazon_br,amazon_br,6984,7284,,,brand_match:mary kay; title_medium:0.79; model_match:3d; size_match:40g; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
2982,4008,0.7145,review,Eudora Soul Turbo 7.0 Ultra Resistente Máscara Cílios 10g,Eudora Soul Máscara de Cílios Turbo Super Star 10g,eudora,eudora,amazon_br,amazon_br,,4690,10g,10g,brand_match:eudora; title_medium:0.84; model_match:10x; size_ambiguous; pack_missing_one_side; category_exact; penalty:conflicting_global_identifier
989,1012,0.7143,review,"MONDIAL Escova Secadora, Verde, 1200W, Bivolt - ES-JU-02","Escova Secadora InfraRed, Mondial, Azul/Golden Rose, 1200W, Bivolt - ES-01-IR",mondial,mondial,amazon_br,amazon_br,15990,15990,,,"brand_match:mondial; title_medium:0.87; model_match:1200w,127v,220v; size_match:550g; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant"
3080,3518,0.714,review,BASE TIME WISE 3D MARY KAY (bege n190),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W180),mary kay,mary kay,amazon_br,amazon_br,7500,7484,,30ml,brand_match:mary kay; model_match:3d; size_ambiguous; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
2892,3186,0.7139,review,Mari Maria Base/Corret Mat Velvet Skin Baunilha 25g,Mari Maria Base/Corret Mat Velvet Skin Bege Claro 1 25g,mari maria makeup,Mari Maria Makeup,amazon_br,amazon_br,5790,6489,25g,25g,brand_match:mari maria makeup; title_high:0.90; model_missing_one_side; size_ambiguous; shade_match:ret; pack_missing_one_side; category_exact; price_close
2524,3253,0.7138,review,Base Time Wise 3D Beige N150,Base Time Wise 3D Ivory W150,mary kay,mary kay,amazon_br,amazon_br,7400,7284,,,brand_match:mary kay; title_medium:0.82; model_match:3d; size_ambiguous; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
2861,2987,0.7138,review,VULT MEGA BASE COR V200 26ML,VULT MEGA BASE COR V120 26ML,vult,vult,amazon_br,amazon_br,2590,2366,26ml,26ml,brand_match:vult; title_high:0.96; model_match:5hse; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
3724,3986,0.7137,review,MELU - AQUA TINTA BEIJO TROPICAL MADE IN LARANJA COM ACEROLA RRL6602-3,MELU - AQUA TINTA BEIJO TROPICAL MADE IN DOCE TANGERINA RRL6602-2,melu,melu,amazon_br,amazon_br,2250,2130,,,brand_match:melu; title_medium:0.84; model_match:rrl6602; size_match:20g; color_match:rose; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
2885,2987,0.7135,review,VULT MEGA BASE COR V180 26ML,VULT MEGA BASE COR V120 26ML,vult,vult,amazon_br,amazon_br,2690,2366,26ml,26ml,brand_match:vult; title_high:0.96; model_match:5hse; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
925,991,0.7134,review,Escova Secadora Britânia BEC02PR Bivolt 4 em 1 1300W,Escova Secadora Britânia BES26SR 4 em 1 1300W Bivolt,britânia,britânia,amazon_br,amazon_br,8009,11818,,,brand_match:britania; title_high:0.94; model_match:1300w; size_missing_one_side; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
1009,1046,0.7131,review,Escova Secadora Black Gold Argan Mondial ES-15 ESCOVA SECADORA ES-15 BIVOLT .,Escova Secadora Titanium Pro Mondial ES-28 ESCOVA SECADORA ES-28 BIVOLT .,mondial,mondial,amazon_br,amazon_br,15890,18990,,,brand_match:mondial; title_medium:0.80; model_match:300w; size_match:5g; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3080,4199,0.7128,review,BASE TIME WISE 3D MARY KAY (bege n190),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W100),mary kay,mary kay,amazon_br,amazon_br,7500,7500,,30ml,brand_match:mary kay; model_match:3d; size_ambiguous; shade_match:da; category_exact; price_close; penalty:clearly_incompatible_variant
3281,4603,0.7125,review,Gloss Labial Emotion Disney 100 Bruna Tavares 5g,BRUNA TAVARES DISNEY 100 GLOSS LABIAL CELEBRATION,bruna tavares,bruna tavares,amazon_br,amazon_br,4890,3999,5g,,brand_match:bruna tavares; title_medium:0.89; model_missing_one_side; size_match:5g; category_exact
1684,3530,0.7124,review,"Ponjita, 3M, Esponja Para Banho, Dupla Face Com Fibra Natural - 1 Unidade, Branca","Ponjita, 3M, Esponja Facial Suave, Branca",3m do brasil,3m do brasil,amazon_br,amazon_br,1599,779,,,brand_match:3m do brasil; title_medium:0.79; model_match:3m; size_match:20g; color_match:branca; shade_match:branca; penalty:conflicting_global_identifier
253,354,0.7123,review,"Kit Clareador Facial e Anti Idade - Sabonete Tranexâmico, Mandel Arbuty, Bi Hyalo Repair Z17","Kit Sabonete Tranexâmico, Mandel Arbuty, Glyco Niacinamida - Tratamento de Melasma, Rugas e Oleosidade Facial Z18",zaniah dermocosméticos,zaniah dermocosméticos,amazon_br,amazon_br,17600,17900,,,"brand_match:zaniah dermocosmeticos; model_match:1o,2o,3o; size_ambiguous; pack_match:19; category_exact; price_close; penalty:clearly_incompatible_variant"
3080,3861,0.7121,review,BASE TIME WISE 3D MARY KAY (bege n190),Base Time Wise 3D Ivory W130,mary kay,mary kay,amazon_br,amazon_br,7500,7500,,,brand_match:mary kay; title_medium:0.76; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
1009,1065,0.7112,review,Escova Secadora Black Gold Argan Mondial ES-15 ESCOVA SECADORA ES-15 BIVOLT .,"Escova Secadora Argan, Mondial, Preto/Golden Rose, 1200W, Bivolt - ES-14-BI",mondial,mondial,amazon_br,amazon_br,15890,17535,,,"brand_match:mondial; title_medium:0.85; model_match:127v,200w,220v; color_match:black; shade_match:preto; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size; penalty:clearly_incompatible_variant"
